Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,TIM23 presequence pathway,-0.6722627092668679,-1.4080572460257492,0.1101511879049676,0.29100066310088674,0.967,4/6,28.21%,ROMO1;TIMM23;TIMM17A;TIMM50
prerank,Electron carriers,-0.5826530267552942,-1.4052817046206965,0.1,0.2828912230728147,0.97,3/11,13.17%,CHDH;CYCS;ETFB
prerank,EF hand proteins,0.5809586198900708,1.4004864221927305,0.08208955223880597,0.780955583668284,0.981,6/11,26.63%,RHOT2;SLC25A23;SLC25A24;SLC25A12;MICU3;MICU1
prerank,Glyoxylate metabolism,0.6736838848078079,1.3517343178136627,0.12357414448669202,0.7821552676669816,0.994,1/6,0.33%,LDHB
prerank,Protein homeostasis,-0.35711167935093163,-1.3182664313929273,0.08029197080291971,0.4404628805412142,0.994,21/49,31.26%,LACTB;CASP3;HSPE1;TIMM13;TIMM8B;TIMM8A1;DNAJC4;NLN;PARK7;SPG7;PRSS35;HSPD1;PHB2;IMMP1L;IMMP2L;USP30;PHB;PITRM1;MIPEP;TIMM10B;CLPP
prerank,Nucleotide synthesis and processing,-0.4272613334859334,-1.3037819865983675,0.1319910514541387,0.45579582129341784,0.996,13/22,35.32%,HINT1;DUT;NUDT5;NT5M;NUDT2;NME3;SUCLA2;TK2;GUK1;NME6;DHODH;CMPK2;SUCLG1
prerank,Carnitine synthesis and transport,0.6453262547832057,1.2902520724834794,0.20079522862823063,0.8736176277483306,1.0,3/6,10.06%,CPT1C;CPT1B;CPT1A
prerank,Fe-S-containing proteins,-0.3901676583995544,-1.2811061392444134,0.1360544217687075,0.4915940805798974,0.997,9/30,19.41%,GLRX5;BOLA3;GLRX2;BOLA1;SDHB;UQCRFS1;NDUFS7;NDUFV2;NDUFS8
prerank,mtRNA stability and decay,-0.46231356119921774,-1.2732212260914593,0.1735357917570499,0.4913654975965818,0.998,8/17,34.26%,SLIRP;FASTKD1;MTPAP;FASTKD2;LACTB2;PDE12;SUPV3L1;FASTKD3
prerank,Immune response,-0.649527045554957,-1.2552341940056353,0.20641282565130262,0.5147018799661945,0.999,3/5,15.03%,NLRX1;IFI27;C1QBP
prerank,Branched-chain amino acid dehydrogenase complex,0.6156951718070268,1.2506793047372293,0.2139917695473251,0.8801810602057212,1.0,1/6,3.42%,PPM1K
prerank,Metals and cofactors,-0.3012051196837613,-1.2456722481332896,0.08139534883720931,0.5197555041243843,0.999,32/105,21.94%,CYP11A1;COX17;ALAS2;COQ10B;GLRX5;CYCS;ABCB7;FTH1;COX19;BOLA3;FABP1;TMLHE;SLC25A38;IBA57;PDSS1;PPOX;GLRX2;BOLA1;SDHB;HCCS;UQCRFS1;NADK2;NDUFS7;NDUFV2;NDUFS8;CPOX;PCBD2;ABCB10;GRPEL1;SIRT5;NUDT19;CYC1
prerank,Preprotein cleavage,-0.5373060681447841,-1.181016369310289,0.2790224032586558,0.6580024924336835,1.0,5/8,28.92%,UQCRC1;IMMP1L;IMMP2L;UQCRC2;MIPEP
prerank,mtDNA maintenance,-0.3687433900727627,-1.1796470964978159,0.22247191011235956,0.641230490772061,1.0,13/29,37.71%,METTL4;MTERF1B;PIF1;MUTYH;RECQL4;PRIMPOL;POLQ;LIG3;POLDIP2;SSBP1;TOP3A;EXOG;APEX1
prerank,Proteases,-0.3683470582781803,-1.179346352794439,0.21867881548974943,0.6225545467133503,1.0,10/27,31.26%,LACTB;CASP3;NLN;SPG7;IMMP1L;IMMP2L;USP30;PITRM1;MIPEP;CLPP
prerank,Heme-containing proteins,-0.5484180927641968,-1.1673870825099941,0.3125,0.6347397780547148,1.0,2/7,7.49%,CYP11A1;CYCS
prerank,Trafficking,0.5560085404968238,1.1569202864523969,0.3155818540433925,1.0,1.0,2/6,7.10%,RHOT2;ARMCX1
prerank,Translation factors,-0.41906064154995415,-1.1481051856980469,0.26495726495726496,0.6632247344371254,1.0,8/15,28.01%,COA3;MRRF;MTRF1L;TSFM;COX14;GFM2;TUFM;MTRF1
prerank,OXPHOS assembly factors,-0.3062381630308501,-1.1301233174844303,0.23604060913705585,0.691788815698376,1.0,26/55,36.51%,COX17;COX19;HIGD1A;NDUFAF3;CMC2;COX20;HIGD2A;PET100;UQCC2;COA3;NDUFAF6;COA6;COX14;COX11;COX15;NDUFAF4;SMIM20;CMC1;NDUFAF1;PNKD;ECSIT;SDHAF1;COA4;COX10;TACO1;TMEM126A
prerank,Transcription,-0.48701889171020285,-1.1062959924828244,0.3379721669980119,0.7360538391337751,1.0,2/8,16.99%,MTERF1B;MRPL12
prerank,MICOS complex,-0.5678992000680247,-1.102723418650193,0.37644341801385683,0.7263476476485855,1.0,2/5,16.02%,APOOL;APOO
prerank,Glutamate metabolism,0.5208516346665152,1.100323712935686,0.36329588014981273,1.0,1.0,4/7,23.00%,GLS;NAT8L;SLC25A12;GLUD1
prerank,Mitophagy,-0.4305962577222731,-1.0871657272590436,0.35135135135135137,0.7490934875659818,1.0,6/11,30.75%,TOMM7;VPS13D;PARK7;USP30;BCL2L13;FUNDC1
prerank,Vitamin A metabolism,-0.5608251698988358,-1.0833333911610281,0.41252699784017277,0.7408343718473681,1.0,1/5,10.66%,BCO2
prerank,Cardiolipin synthesis,-0.39578936504407064,-1.0630987759727768,0.34545454545454546,0.7723302228571511,1.0,5/14,18.79%,GPAM;PLD6;AGPAT5;TAMM41;PGS1
prerank,Amino acid metabolism,0.28689496161165917,1.0570752469826366,0.3544093178036606,1.0,1.0,9/78,8.71%,LDHB;CAR5A;SARDH;CAR5B;PPM1K;GLS;AMT;ADHFE1;SFXN3
prerank,Gluconeogenesis,-0.4623264232671423,-1.031669263636572,0.4219409282700422,0.8350444088382489,1.0,5/8,33.01%,MPC2;MDH2;MPC1;PCX;SLC25A10
prerank,Nucleotide import,0.48168255022560175,1.0277717875406112,0.4460694698354662,1.0,1.0,3/8,17.10%,SLC25A23;SLC25A24;SLC25A41
prerank,Copper metabolism,-0.47056311710698273,-1.0275865964930222,0.43286573146292584,0.8274493405263369,1.0,2/7,9.77%,COX17;COX19
prerank,mtRNA metabolism,-0.2623575870338416,-1.0229779329419957,0.3961352657004831,0.8205771440594299,1.0,23/71,31.60%,SLIRP;MTERF1B;OSGEPL1;FASTKD1;MRPL47;MRPL12;MTO1;MTPAP;RMND1;RPUSD3;DUS2;FASTKD2;TRMT5;TRMU;LACTB2;DDX28;YRDC;MRPS9;CDK5RAP1;MRPS7;METTL5;PDE12;SUPV3L1
prerank,Complex II,-0.49940656774686754,-1.0185817528435472,0.4661016949152542,0.8131611048470582,1.0,4/6,41.13%,SDHB;SDHAF1;SDHC;SDHD
prerank,Fusion,-0.47532423848682603,-1.01505394115527,0.4404040404040404,0.8040446573935748,1.0,2/7,14.84%,PLD6;OPA1
prerank,Calcium homeostasis,0.35892148086136255,1.0149796845275494,0.4649910233393178,1.0,1.0,7/21,26.63%,RHOT2;SLC25A23;SLC25A24;SLC8B1;SLC25A12;MICU3;MICU1
prerank,Mitochondrial permeability transition pore,-0.5166101810643079,-1.0064067235235243,0.4786150712830957,0.809457611581862,1.0,1/5,12.09%,SLC25A5
prerank,Organelle contact sites,0.42005810889812634,1.005440048485675,0.4602272727272727,1.0,1.0,3/11,20.75%,SPIRE1;AHCYL1;MFN2
prerank,Metabolism,-0.20174132402077244,-0.9951213411121675,0.47368421052631576,0.8199068304551659,1.0,119/405,27.64%,CHDH;GPAM;SLC25A21;EPHX2;CYP11A1;LDHAL6B;HMGCS2;COX17;EHHADH;ALAS2;COQ10B;GLRX5;CLYBL;HINT1;PLD6;LACTB;MAOA;CYCS;AGPAT5;GLS2;ABCB7;MGST3;NAGS;FTH1;GPX1;COX19;BCO2;DHTKD1;BOLA3;FABP1;MTHFD2L;TMLHE;OAT;SLC25A38;SLC25A5;IBA57;PDSS1;ETFB;PDHX;CRAT;RPIA;PPOX;MRPS36;FASN;GLRX2;GSR;ACAA2;GPX4;BOLA1;SDHB;HSD17B4;MCAT;HCCS;ACSL1;DUT;UQCRFS1;NADK2;HOGA1;MPC2;NDUFS7;PRDX6;MDH2;TAMM41;MTO1;DBI;MCCC2;PGS1;NDUFV2;ACSF2;MGST1;NDUFS8;PRDX2;CPOX;MTHFD2;SOD1;LIPT2;GLDC;CBR2;ME2;PCBD2;MCEE;ABCB10;HAGH;SLC25A14;GRPEL1;NUDT5;SIRT5;TSPO;NUDT19;CYC1;NT5M;FDPS;SLC25A30;TXNRD2;AKR7A5;NUDT2;PTGES2;COX11;TXN2;NDUFAB1;FDXR;MPC1;COX15;SFXN1;ACADL;NME3;PDHB;THEM4;HIBCH;BPHL;SCP2;PRELID1;NFU1;DECR1;MMADHC;GLYCTK;SLC25A29;NDUFV1;SUCLA2
prerank,Sideroflexins,0.5258309823262424,0.9932647144297273,0.4971751412429379,1.0,1.0,2/5,23.20%,SFXN3;SFXN2
prerank,Choline and betaine metabolism,-0.487437977364393,-0.9857631644137704,0.4886128364389234,0.8253516111803453,1.0,1/6,0.10%,CHDH
prerank,Itaconate metabolism,-0.5010763223380026,-0.9853220729744748,0.5113871635610766,0.8100409471247997,1.0,1/5,4.49%,CLYBL
prerank,mtDNA nucleoid,-0.4178014186679523,-0.9821602544499919,0.4794816414686825,0.8020749335874638,1.0,5/9,44.21%,MTERF1B;POLDIP2;SSBP1;MTERF1A;TFAM
prerank,Phospholipid metabolism,-0.324116592758862,-0.977291982014469,0.48243559718969553,0.7988249955492256,1.0,6/21,18.79%,GPAM;LACTB;AGPAT5;PRDX6;TAMM41;PGS1
prerank,Intramitochondrial membrane interactions,-0.4274873539591782,-0.9672675955595292,0.5066079295154186,0.8067020265299748,1.0,6/8,44.79%,SAMM50;MTX1;CHCHD3;MTX3;MTX2;SLC25A46
prerank,Ketone metabolism,-0.4245531844754441,-0.965213184145526,0.4989733059548255,0.7962556349002256,1.0,2/8,15.11%,HMGCS2;ACAA2
prerank,Xenobiotic metabolism,-0.3520667529498275,-0.9634947362217654,0.47854077253218885,0.7857359422963838,1.0,5/16,26.71%,EPHX2;MAOA;MGST1;AKR7A5;BPHL
prerank,Chaperones,-0.33892779095991044,-0.9389310666109709,0.5215419501133787,0.8276660138864163,1.0,7/15,25.11%,HSPE1;TIMM13;TIMM8B;TIMM8A1;HSPD1;PHB2;PHB
prerank,Lipid metabolism,-0.21862868035707117,-0.9345800631262542,0.6436781609195402,0.8229112333382266,1.0,33/111,27.46%,GPAM;EPHX2;CYP11A1;EHHADH;PLD6;LACTB;AGPAT5;MGST3;FABP1;ETFB;CRAT;FASN;ACAA2;HSD17B4;MCAT;ACSL1;PRDX6;TAMM41;DBI;PGS1;ACSF2;LIPT2;MCEE;TSPO;FDPS;PTGES2;NDUFAB1;FDXR;ACADL;THEM4;SCP2;PRELID1;DECR1
prerank,Fission,0.35765913181623504,0.9160737103277903,0.5642458100558659,1.0,1.0,6/15,32.47%,MTFR2;SPIRE1;DNM1L;MIEF2;MUL1;ARMC10
prerank,Proline metabolism,-0.43981555154114377,-0.9088778787577375,0.591919191919192,0.8665074619535523,1.0,1/6,11.79%,OAT
prerank,Detoxification,-0.25490816379847486,-0.888563172962736,0.6585365853658537,0.8969944951212472,1.0,14/41,24.42%,EPHX2;MAOA;GPX1;GLRX2;GSR;GPX4;PRDX6;MGST1;PRDX2;SOD1;HAGH;TXNRD2;AKR7A5;TXN2
prerank,Glycine metabolism,-0.33709529616481304,-0.8788556544769248,0.6105263157894737,0.9022332997052599,1.0,3/13,13.17%,CHDH;SLC25A38;ETFB
prerank,Signaling,0.26108668999305534,0.8379830182162824,0.7517123287671232,1.0,1.0,6/40,12.31%,OCIAD2;RHOT2;SLC25A23;SLC25A24;PDE2A;SLC8B1
prerank,Autophagy,-0.3016953827284815,-0.8365832196083403,0.6955555555555556,0.9723215336736352,1.0,8/15,37.91%,TOMM7;VPS13D;PARK7;USP30;BCL2L13;FUNDC1;RAB24;PARL
prerank,mt-tRNA modifications,-0.27760874400308555,-0.828009448127446,0.7136258660508084,0.9729067481397676,1.0,7/21,28.02%,OSGEPL1;MTO1;DUS2;TRMT5;TRMU;YRDC;CDK5RAP1
prerank,Biotin utilizing proteins,0.4325975056684509,0.8206243216022948,0.6829268292682927,1.0,1.0,1/5,11.79%,ACACA
