Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,OXPHOS assembly factors,-0.5992978509430724,-2.7048410339346516,0.0,0.0,0.0,43/55,24.59%,COA3;HIGD1A;UQCC2;COX14;SMIM20;COX10;CMC2;SDHAF1;AIFM1;NDUFAF5;NDUFAF6;COX18;NDUFAF2;COX7A2L;NDUFAF1;NDUFAF7;ECSIT;ATPAF1;TMEM70;NDUFAF3;COA4;BCS1L;COX20;COA7;PNKD;UQCC1;NUBPL;SCO2;HIGD2A;COX11;ATPAF2;COX19;CEP89;PET100;NDUFAF4;ACAD9;SURF1;TMEM177;LYRM7;FOXRED1;TMEM126A;SCO1;SDHAF2
prerank,CIV subunits,-0.7911603044572112,-2.6701327066278306,0.0,0.0,0.0,13/16,13.47%,COX5A;COX4I1;COX5B;COX8A;COX6B1;COX6A1;COX6C;COX7A2;NDUFA4;COX7B;COX7A2L;COX6B2;COX7C
prerank,TCA cycle,-0.7407440836524293,-2.625953535130006,0.0,0.0,0.0,19/20,23.43%,MDH2;IDH3G;SDHB;IDH2;IDH3A;SDHA;SUCLA2;SUCLG1;SDHC;MRPS36;ACO2;SUCLG2;OGDH;IDH3B;FH1;DLST;DLD;SDHD;CS
prerank,Nucleotide synthesis and processing,-0.6978059649676976,-2.583694573491904,0.0,0.00030408056500130787,0.001,16/22,15.87%,NT5DC2;HINT1;AK2;DUT;NUDT5;SUCLA2;NME6;SUCLG1;PAICS;DHODH;NT5M;GUK1;NME4;NUDT2;NUDT9;AK3
prerank,Chaperones,-0.7609451207229743,-2.5373106529091287,0.0,0.0002861934729424074,0.001,11/15,13.45%,TIMM8A1;TIMM13;PHB2;PHB;HSPD1;HSPE1;TIMM10B;TIMM8B;DNLZ;TRAP1;TIMM10
prerank,CIII subunits,-0.9233884389215578,-2.4880933445259674,0.0,0.0002702938355567181,0.001,9/9,7.71%,UQCRC1;CYC1;UQCR10;UQCR11;UQCRQ;UQCRFS1;UQCRB;UQCRH;UQCRC2
prerank,CI assembly factors,-0.7078165834875938,-2.440526276860986,0.0,0.00025606784421162765,0.001,14/18,23.90%,AIFM1;NDUFAF5;NDUFAF6;NDUFAF2;NDUFAF1;NDUFAF7;ECSIT;TMEM70;NDUFAF3;NUBPL;NDUFAF4;ACAD9;FOXRED1;TMEM126A
prerank,Complex III,-0.7591165265015152,-2.4149732258016545,0.0,0.0002432644520010463,0.001,10/14,7.71%,UQCRC1;CYC1;UQCR10;UQCR11;UQCRQ;UQCC2;UQCRFS1;UQCRB;UQCRH;UQCRC2
prerank,Fe-S cluster biosynthesis,-0.626546805800488,-2.399093934700163,0.0,0.00023168043047718697,0.001,17/22,20.74%,GRPEL1;FXN;BOLA3;BOLA1;NFU1;CISD1;NDUFAB1;GLRX5;HSPA9;LYRM4;ISCU;ISCA1;FDX1;NUBPL;ISCA2;FDXR;NFS1
prerank,Protein homeostasis,-0.5262513407107041,-2.361102147376522,0.0,0.000663448505457399,0.003,23/49,17.55%,PARK7;TIMM8A1;TIMM13;CLPP;STOML2;PHB2;PHB;HSPD1;PARL;HTRA2;HSPE1;TIMM10B;TIMM8B;PMPCA;PDF;DNLZ;TRAP1;TIMM10;IMMP2L;LAP3;IMMP1L;AFG3L2;PITRM1
