Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,TCA cycle,-0.714652386623648,-2.32588917399356,0.0,0.0,0.0,16/19,22.21%,SDHD;IDH3A;FH1;OGDH;DLD;CS;SUCLA2;ACO2;MRPS36;IDH2;SUCLG1;SUCLG2;DLST;SDHB;MDH2;SDHA
prerank,CI assembly factors,-0.6767791144165743,-2.2660448797769717,0.0,0.0,0.0,13/18,21.30%,NDUFAF2;AIFM1;NDUFAF4;ECSIT;NDUFAF7;ACAD9;NUBPL;NDUFAF1;NDUFAF6;NDUFAF5;FOXRED1;TMEM70;TMEM186
prerank,mt-tRNA synthetases,-0.6477521906820155,-2.2033988160612883,0.0,0.00025577557755775577,0.001,12/21,20.08%,GARS;RARS2;CARS2;KARS;VARS2;AARS2;HARS2;MARS2;SARS2;TARS2;YARS2;EARS2
prerank,Fe-S-containing proteins,-0.586279387778495,-2.157956209170878,0.0,0.0007193688118811881,0.003,21/29,29.83%,ACO2;GLRX5;NDUFS1;BOLA1;BOLA3;CISD1;NDUFS2;LIAS;NDUFV1;FECH;NUBPL;UQCRFS1;NFU1;NDUFV2;SDHB;NDUFS8;NDUFS7;NTHL1;NFS1;DNA2;ISCU
prerank,mtRNA metabolism,-0.45211787817089255,-2.1115028193275114,0.0,0.0011284216656959813,0.005,36/71,26.33%,TBRG4;MRPL12;SUPV3L1;FASTKD2;ELAC2;DUS2;MRPL47;NSUN2;MRPS7;REXO2;PTCD1;DHX30;LRPPRC;FASTK;PPA2;PNPT1;HSD17B10;ERAL1;TRMT5;FASTKD5;TEFM;ENDOG;TRUB2;MYG1;THG1L;PUS1;TRNT1;POLRMT;FASTKD3;PTCD2;TRIT1;MRPS9;QTRT1;ALKBH1;TOP1MT;TRMT10C
prerank,CIV assembly factors,-0.5562083502084857,-2.086215321650439,0.0,0.001278877887788779,0.006,13/26,21.77%,COA7;HIGD1A;CMC2;COX10;COA3;CEP89;COA4;SCO2;TMEM177;SMIM20;SCO1;COX20;COX11
prerank,Complex V,-0.6515255226978656,-2.0548015291957187,0.0,0.002221208963001563,0.011,17/18,34.18%,ATP5K;ATP5E;ATP5J2;ATPAF2;ATP5G3;TMEM70;ATP5O;ATPAF1;ATP5G1;ATP5A1;ATP5H;ATP5C1;ATP5D;ATP5B;ATP5J;ATP5L;ATP5G2
prerank,Complex III,-0.6861359602672337,-2.0334243128937803,0.009216589861751152,0.0028774752475247524,0.014,13/14,30.15%,UQCC2;BCS1L;UQCRQ;UQCRC2;CYC1;UQCC1;UQCRFS1;UQCR10;UQCR11;UQCRC1;UQCRB;TTC19;LYRM7
prerank,Complex IV,-0.4778325754985595,-2.010960992852443,0.0,0.003105846298915606,0.015,30/42,37.37%,COA7;HIGD1A;CMC2;COX10;COA3;CEP89;COA4;SCO2;TMEM177;COX7A2;SMIM20;SCO1;COX20;COX7C;COX11;COX5B;COX6C;COX17;COX5A;COX7B;COX8A;PNKD;COX6B1;COX18;COX6A1;COX4I2;COX19;COX6B2;COA5;NDUFA4
prerank,Cristae formation,-0.7768847981113662,-1.9699007134353799,0.003215434083601286,0.005231773177317732,0.027,5/8,9.28%,ATP5K;IMMT;CHCHD6;OPA1;CHCHD3
prerank,CV subunits,-0.649749270712801,-1.953594892513049,0.0,0.005671545415411107,0.029,14/15,34.18%,ATP5K;ATP5E;ATP5J2;ATP5G3;ATP5O;ATP5G1;ATP5A1;ATP5H;ATP5C1;ATP5D;ATP5B;ATP5J;ATP5L;ATP5G2
prerank,Organelle contact sites,-0.6925059350206384,-1.9347772244316652,0.0,0.006714108910891089,0.037,8/11,21.35%,ATAD3A;AHCYL1;MFN1;VDAC1;MFN2;FKBP8;RMDN3;SPIRE1
prerank,Coenzyme Q metabolism,-0.6760108883047931,-1.9295507452679375,0.0,0.006905940594059406,0.04,8/11,27.10%,COQ10A;COQ2;COQ7;PDSS1;COQ4;COQ3;COQ5;COQ6
prerank,Intramitochondrial membrane interactions,-0.7835693879926321,-1.9289447167212335,0.0,0.006640327494287891,0.04,5/8,9.28%,DNAJC11;ATAD3A;SAMM50;MTX1;CHCHD3
prerank,mtRNA granules,-0.5055315222764073,-1.9059800553045436,0.0,0.007957462412907956,0.051,16/26,26.33%,SUPV3L1;FASTKD2;MRPL47;MRPS7;PTCD1;DHX30;FASTK;HSD17B10;ERAL1;FASTKD5;TRUB2;PUS1;PTCD2;MRPS9;ALKBH1;TRMT10C
prerank,Amino acid metabolism,-0.41249228760675966,-1.8970387124124348,0.0,0.008495403111739745,0.057,38/75,28.59%,SARDH;NAGS;BCKDHB;CAR5A;PRODH;ALDH18A1;SHMT2;PYCR1;DLD;SLC25A15;ALDH7A1;SLC25A12;GCSH;GLS;SLC25A21;BCKDK;GOT2;GLUD1;HSD17B10;OAT;BCAT2;ARG2;ETFA;SFXN1;DLST;PYCR2;GRHPR;ALDH9A1;HADHA;HADHB;ETFB;ACAA2;MAOB;ALDH5A1;HADH;HIBCH;ACAT1;PPM1K
prerank,Fe-S cluster biosynthesis,-0.5379060976223391,-1.8810920686855974,0.0,0.0100546261522704,0.069,11/22,20.52%,HSPA9;GRPEL1;GLRX5;BOLA1;FXN;BOLA3;CISD1;NDUFAB1;NUBPL;NFU1;LYRM4
prerank,Import motor,-0.836188447963983,-1.8767193588376727,0.0,0.010103135313531355,0.07,5/6,15.26%,DNAJC15;GRPEL1;TIMM44;DNAJC19;PAM16
prerank,Proteases,-0.5091146115255545,-1.8765787045929312,0.0,0.009777227722772279,0.07,18/27,30.45%,IDE;PMPCA;PITRM1;PARL;CLPB;HTRA2;MIPEP;AFG3L2;LAP3;CLPX;AFG3L1;CLPP;PMPCB;LONP1;ATAD1;XPNPEP3;CASP3;YME1L1
prerank,Glutamate metabolism,-0.7722016973235764,-1.87602803923741,0.0031545741324921135,0.009591584158415841,0.071,4/7,12.85%,SLC25A12;GLS;GOT2;GLUD1
prerank,CIII subunits,-0.7253384309408752,-1.8743432331768195,0.0035971223021582736,0.009533453345334533,0.072,8/9,25.32%,UQCRQ;UQCRC2;CYC1;UQCRFS1;UQCR10;UQCR11;UQCRC1;UQCRB
