Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,OXPHOS subunits,-0.8011298563076769,-3.8285293292612033,0.0,0.0,0.0,73/82,16.46%,ATP5K;NDUFC1;UQCRQ;ATP5E;NDUFA3;NDUFB7;CYCS;UQCR10;ATP5J2;COX7A2;NDUFA5;NDUFB6;UQCR11;COX7C;ATP5G1;NDUFB2;COX6C;NDUFA12;COX5A;COX7B;NDUFB5;NDUFA2;COX5B;NDUFA11;ATP5O;ATP5L;NDUFS6;NDUFA4;NDUFC2;NDUFS5;NDUFA6;COX6B1;COX8A;NDUFB4;CYC1;SDHD;UQCRFS1;NDUFB10;NDUFA9;SDHB;UQCRB;NDUFB8;NDUFAB1;ATPIF1;ATP5H;UQCRC2;NDUFV2;COX6A1;NDUFS7;NDUFB3;NDUFS8;NDUFB9;UQCRC1;NDUFS3;ATP5G3;NDUFV1;HCCS;NDUFA10;ATP5D;NDUFS4;NDUFA13;COX4I1;ATP5B;NDUFS1;NDUFA7;NDUFS2;ATP5C1;NDUFV3;ATP5A1;NDUFB11;NDUFA8;UQCRH;ATP5J
prerank,OXPHOS,-0.7275719296802378,-3.671961061601795,0.0,0.0,0.0,95/136,16.46%,ATP5K;NDUFC1;COX17;UQCRQ;ATP5E;NDUFA3;UQCC2;NDUFB7;CYCS;HIGD1A;UQCR10;ATP5J2;COX7A2;NDUFA5;NDUFB6;CMC2;UQCR11;COX7C;ATP5G1;NDUFB2;COX6C;NDUFA12;COX5A;COX7B;NDUFB5;NDUFA2;COX5B;NDUFA11;ATP5O;ATP5L;NDUFS6;NDUFA4;NDUFC2;COA3;COX20;NDUFS5;NDUFAF4;NDUFA6;COX6B1;COX8A;NDUFB4;CYC1;SDHD;UQCRFS1;NDUFB10;NDUFA9;SDHB;COX19;NDUFAF2;UQCRB;NDUFB8;NDUFAB1;ATPIF1;ATP5H;NDUFAF6;UQCRC2;NDUFV2;COX6A1;NDUFS7;NDUFB3;ECSIT;NDUFS8;NDUFB9;UQCRC1;NDUFS3;ATP5G3;NDUFV1;HCCS;NDUFA10;ATP5D;NDUFS4;NDUFA13;AIFM1;COX4I1;PET100;ATP5B;COX11;SMIM20;COX10;NDUFS1;NDUFA7;NDUFAF3;NDUFAF1;NDUFS2;ATP5C1;NDUFV3;ATP5A1;COA4;NDUFB11;NDUFAF7;NDUFA8;BCS1L;NUBPL;UQCRH;ATP5J
prerank,Mitochondrial ribosome,-0.7361709350951908,-3.451418877950822,0.0,0.0,0.0,66/81,19.12%,MRPL16;MRPS21;MRPL54;MRPS18A;MRPL12;MRPL15;MRPS18C;MRPS36;GADD45GIP1;MRPS22;MRPL18;MRPS10;MRPS15;MRPL47;MRPL41;MRPL20;MRPS18B;MRPL36;MRPS11;MRPL30;MRPL55;MRPS34;MRPL48;MRPL35;MRPL34;CHCHD1;MRPS27;MRPS28;MRPS23;MRPL11;MRPS12;MRPL42;MRPL46;MRPS7;MRPL51;MRPL37;MRPS26;AURKAIP1;MRPL22;MRPS33;MRPL3;MRPS14;MRPL23;MRPL21;MRPL28;MRPS16;MRPL1;MRPL13;PTCD3;MRPL52;MRPL32;MRPS6;MRPS24;MRPL53;MRPS35;DAP3;MRPS9;MRPL2;MRPS30;MRPL38;MRPL17;MRPL50;MRPS17;MRPS2;MRPL14;MRPS25
prerank,Translation,-0.6475786972977994,-3.412660048798786,0.0,0.0,0.0,102/147,23.54%,MRPL16;MRPS21;MRPL54;MRPS18A;MRPL12;MRPL15;MRPS18C;MRPS36;GADD45GIP1;MRPS22;MRPL18;MRPS10;MRPS15;MRPL47;MRPL41;MRPL20;MRPS18B;SLIRP;MRPL36;FASTKD2;MRPS11;MRPL30;MRPL55;MRPS34;COA3;MRPL48;MRPL35;MRPL34;CHCHD1;MRPS27;MRPS28;TUFM;MRPS23;GARS;MRPL11;TSFM;MRPS12;SARS2;MRPL42;MRPL46;MRPS7;MRPL51;MRPL37;MRPS26;YARS2;AURKAIP1;MRPL22;RBFA;MRPS33;MRPL3;MRPS14;MRPL23;MRPL21;MARS2;MRPL28;MRPS16;MRPL1;MRPL13;PTCD3;MRPL52;MRPL32;MRPS6;EARS2;MRPS24;MTIF3;RARS2;MRPL53;MPV17L2;ERAL1;PUSL1;MRPS35;MALSU1;QRSL1;DAP3;MRPS9;CARS2;MRPL2;MRPS30;MRPL38;MRPL17;HEMK1;MRPL50;GFM1;DDX28;LRPPRC;TARS2;MRPS17;MRPS2;MRPL14;MRPS25;RMND1;PPA2;MRPL24;GFM2;MRPL45;FARS2;MRPL44;MTG1;DARS2;MRPL40;MRPS5;MRPL19
prerank,Mitochondrial central dogma,-0.608022917934273,-3.3414741515050785,0.0,0.0,0.0,146/218,26.95%,MRPL16;MRPS21;MRPL54;MRPS18A;MRPL12;MRPL15;MRPS18C;MRPS36;GADD45GIP1;MRPS22;MRPL18;MRPS10;MRPS15;MRPL47;MRPL41;MRPL20;MRPS18B;SLIRP;MRPL36;FASTKD2;TBRG4;MRPS11;DUS2;MRPL30;MRPL55;MRPS34;COA3;MRPL48;MRPL35;MRPL34;CHCHD1;MRPS27;MRPS28;TUFM;MRPS23;GARS;MRPL11;TSFM;SUPV3L1;MRPS12;SARS2;RECQL4;MRPL42;MRPL46;MRPS7;OSGEPL1;MRPL51;MRPL37;MRPS26;TRMT5;YARS2;AURKAIP1;MRPL22;RBFA;MRPS33;MRPL3;MRPS14;MRPL23;PIF1;MRPL21;MARS2;MRPL28;MRPS16;MRPL1;MRPL13;PTCD3;MRPL52;MRPL32;MRPS6;EARS2;MRPS24;MTIF3;RARS2;ELAC2;ATAD3A;REXO2;POLQ;MRPL53;MPV17L2;ERAL1;PTCD1;PUSL1;NSUN2;MRPS35;MALSU1;QRSL1;METTL4;MYG1;DAP3;POLDIP2;MRPS9;CARS2;MTO1;MRPL2;MRPS30;MRPL38;TEFM;MRPL17;RPUSD3;HEMK1;MRPL50;GFM1;DDX28;FASTKD3;APEX1;PNPT1;LRPPRC;TARS2;MRPS17;MRPS2;MRPL14;MRPS25;RMND1;PTCD2;PPA2;MRPL24;GFM2;MRPL45;YRDC;ENDOG;FARS2;METTL5;MRPL44;MTG1;TOP3A;DARS2;MRPL40;MRPS5;MRPL19;LIG3;CDK5RAP1;KARS;EXOG;COX14;MRPL49;HSD17B10;MRPL39;LACTB2;PDE12;FASTKD5;AARS2;MRPL43;MTPAP;PRIMPOL;MRPL10;TRIT1
prerank,Complex I,-0.767949033512283,-3.3120821019438442,0.0,0.0,0.0,46/54,18.32%,NDUFC1;NDUFA3;NDUFB7;NDUFA5;NDUFB6;NDUFB2;NDUFA12;NDUFB5;NDUFA2;NDUFA11;NDUFS6;NDUFC2;NDUFS5;NDUFAF4;NDUFA6;NDUFB4;NDUFB10;NDUFA9;NDUFAF2;NDUFB8;NDUFAB1;NDUFAF6;NDUFV2;NDUFS7;NDUFB3;ECSIT;NDUFS8;NDUFB9;NDUFS3;NDUFV1;NDUFA10;NDUFS4;NDUFA13;AIFM1;NDUFS1;NDUFA7;NDUFAF3;NDUFAF1;NDUFS2;NDUFV3;NDUFB11;NDUFAF7;NDUFA8;NUBPL;NDUFA1;NDUFAF5
prerank,Protein import and sorting,-0.7796575883935148,-3.251260970732586,0.0,0.0,0.0,34/47,15.95%,DNAJC15;ROMO1;TIMM8A1;TIMM13;TOMM20L;TIMM17A;GRPEL1;TOMM6;TIMM23;PAM16;TIMM8B;DNAJC19;TOMM5;TOMM20;SAMM50;TOMM7;TIMM50;MTX1;TOMM22;UQCRC2;TOMM40;TOMM40L;MIPEP;UQCRC1;TIMM22;AIFM1;TIMM10B;TIMM10;GFER;TOMM70A;DNAJC11;TIMM44;CHCHD4;PMPCA
prerank,"Protein import, sorting and homeostasis",-0.6859731761884756,-3.215861384343294,0.0,0.0,0.0,49/82,16.72%,DNAJC15;HSPE1;ROMO1;TIMM8A1;TIMM13;TOMM20L;TIMM17A;GRPEL1;TOMM6;PITRM1;TIMM23;PAM16;CASP3;TIMM8B;HSPD1;DNAJC19;TOMM5;TOMM20;SAMM50;PHB2;PHB;TOMM7;TIMM50;MTX1;TOMM22;UQCRC2;TOMM40;PARK7;TOMM40L;STOML2;LACTB;MIPEP;UQCRC1;TIMM22;AIFM1;TIMM10B;PARL;TIMM10;GFER;TOMM70A;DNAJC11;CLPB;IDE;CLPP;TIMM44;CHCHD4;PMPCA;HTRA2;TRAP1
prerank,CI subunits,-0.8321613819828158,-3.125840040943883,0.0,0.0,0.0,35/36,15.29%,NDUFC1;NDUFA3;NDUFB7;NDUFA5;NDUFB6;NDUFB2;NDUFA12;NDUFB5;NDUFA2;NDUFA11;NDUFS6;NDUFC2;NDUFS5;NDUFA6;NDUFB4;NDUFB10;NDUFA9;NDUFB8;NDUFAB1;NDUFV2;NDUFS7;NDUFB3;NDUFS8;NDUFB9;NDUFS3;NDUFV1;NDUFA10;NDUFS4;NDUFA13;NDUFS1;NDUFA7;NDUFS2;NDUFV3;NDUFB11;NDUFA8
prerank,Complex IV,-0.6871950949651858,-2.807869568984747,0.0,0.0,0.0,21/42,11.62%,COX17;HIGD1A;COX7A2;CMC2;COX7C;COX6C;COX5A;COX7B;COX5B;NDUFA4;COA3;COX20;COX6B1;COX8A;COX19;COX6A1;COX4I1;PET100;COX11;SMIM20;COX10
